"postcode","postcode_space","postcode.area","Average.download.speed..Mbit.s.","Maximum.download.speed..Mbit.s.","Minimum.download.speed..Mbit.s.","Average.upload.speed..Mbit.s.","Maximum.upload.speed..Mbit.s.","Minimum.upload.speed..Mbit.s.","Average.data.usage..GB.","All.Premises","All.Matched.Premises","lsoa_area","county"
"BS110EE","BS11 0EE","BS",4.05352256770185,5.30330490805908,0.641853886172395,1.77495235091167,2.74727091425549,0.470003629245736,5.48063892334199,3.66356164612965,3.66356164612965,"Bristol 003A","Bristol, City of"
"BS110EF","BS11 0EF","BS",4.24132675257075,5.30330490805908,1.02961941718116,1.70474809223843,2.56494935746154,0.336472236621213,5.03695260241363,3.68887945411394,3.68887945411394,"Bristol 008A","Bristol, City of"
"BS110EG","BS11 0EG","BS",3.93963817246112,5.30330490805908,0.832909122935104,1.64865862558738,2.82137888640921,0.336472236621213,3.97029191355212,3.09104245335832,3.09104245335832,"Bristol 008A","Bristol, City of"
"BS110EH","BS11 0EH","BS",3.45946628978613,4.3528552573736,1.54756250871601,2.12823170584927,3.04452243772342,0.470003629245736,6.19031540585315,2.99573227355399,2.99573227355399,"Bristol 008A","Bristol, City of"
"BS110EL","BS11 0EL","BS",1.84054963339749,2.2082744135228,1.09861228866811,0.53062825106217,0.741937344729377,0.262364264467491,5.38449506278909,2.70805020110221,2.70805020110221,"Bristol 008A","Bristol, City of"
"BS110EN","BS11 0EN","BS",4.29864502573483,5.30330490805908,2.63905732961526,1.90210752639692,2.56494935746154,0.336472236621213,4.77912349311153,3.04452243772342,3.04452243772342,"Bristol 008F","Bristol, City of"
"BS110EP","BS11 0EP","BS",4.44851637594271,5.30330490805908,2.33214389523559,2.12823170584927,3.04452243772342,0.53062825106217,5.68357976733868,3.25809653802148,3.25809653802148,"Bristol 003B","Bristol, City of"
"BS110EQ","BS11 0EQ","BS",4.48751214251986,5.30330490805908,2.07944154167984,1.87180217690159,2.56494935746154,0.470003629245736,5.12396397940326,2.89037175789616,2.89037175789616,"Bristol 008A","Bristol, City of"
"BS110ER","BS11 0ER","BS",4.50313746042294,5.30330490805908,1.41098697371026,2.06686275947298,3.04452243772342,0.587786664902119,5.48893772615669,3.04452243772342,3.04452243772342,"Bristol 003B","Bristol, City of"
"BS110ES","BS11 0ES","BS",4.63375764284,5.30330490805908,2.2082744135228,2.05412373369555,2.56494935746154,0.470003629245736,4.40671924726425,2.39789527279837,2.39789527279837,"Bristol 003B","Bristol, City of"
"BS110ET","BS11 0ET","BS",4.37952350445576,5.30330490805908,1.82454929205105,2.11625551480255,3.04452243772342,0.741937344729377,4.97673374242057,3.25809653802148,3.25809653802148,"Bristol 003B","Bristol, City of"
"BS110EU","BS11 0EU","BS",3.99083418585244,5.30330490805908,0.693147180559945,1.50407739677627,2.56494935746154,0.405465108108164,5.42053499927229,3.71357206670431,3.71357206670431,"Bristol 003B","Bristol, City of"
"BS110EW","BS11 0EW","BS",4.59915211366253,5.30330490805908,1.93152141160321,2.11625551480255,3.04452243772342,0.587786664902119,5.2040066870768,3.46573590279973,3.46573590279973,"Bristol 008A","Bristol, City of"
"BS110EX","BS11 0EX","BS",4.01457959375324,5.30330490805908,1.93152141160321,1.6094379124341,3.04452243772342,0.587786664902119,5.78996017089725,3.68887945411394,3.68887945411394,"Bristol 003B","Bristol, City of"
"BS110EY","BS11 0EY","BS",4.17438726989564,5.30330490805908,0.916290731874155,1.62924053973028,2.56494935746154,0.336472236621213,5.55295958492162,3.43398720448515,3.43398720448515,"Bristol 003B","Bristol, City of"
"BS110EZ","BS11 0EZ","BS",3.82428409112014,5.30330490805908,0.587786664902119,1.3609765531356,2.56494935746154,0.262364264467491,5.6021188208797,2.56494935746154,2.56494935746154,"Bristol 003B","Bristol, City of"
"BS110FB","BS11 0FB","BS",3.65583960003574,4.61512051684126,1.41098697371026,2.23001440015921,3.04452243772342,0.336472236621213,6.05678401322862,3.13549421592915,3.13549421592915,"Bristol 003C","Bristol, City of"
"BS110FG","BS11 0FG","BS",3.61091791264422,4.11087386417331,1.58923520511658,1.93152141160321,2.39789527279837,0.470003629245736,6.62671774924902,1.79175946922805,1.79175946922805,"Bristol 003C","Bristol, City of"
"BS110FH","BS11 0FH","BS",3.49953328238302,4.67562864963665,1.50407739677627,1.16315080980568,1.94591014905531,0.470003629245736,5.22035582507832,3.2188758248682,3.2188758248682,"Bristol 008A","Bristol, City of"
"BS110FL","BS11 0FL","BS",3.67882911826043,3.97217692824789,3.21486780347066,2.41591377830105,2.45958884180371,2.39789527279837,5.30826769740121,1.79175946922805,1.79175946922805,"Bristol 003C","Bristol, City of"
"BS110FN","BS11 0FN","BS",3.10458667846607,3.71357206670431,1.25276296849537,1.84054963339749,2.37954613413017,0.587786664902119,5.25749537202778,1.79175946922805,1.79175946922805,"Bristol 003E","Bristol, City of"
"BS110GA","BS11 0GA","BS",3.56104608260405,3.82428409112014,3.26956893918372,2.10413415427021,2.2512917986065,1.6094379124341,6.74758652682932,2.77258872223978,2.77258872223978,"Bristol 003D","Bristol, City of"
"BS110GB","BS11 0GB","BS",3.58073729549423,3.64283551561253,3.48431228837266,2.02814824729229,2.10413415427021,1.90210752639692,6.50578406012823,2.56494935746154,2.56494935746154,"Bristol 003D","Bristol, City of"
"BS110HA","BS11 0HA","BS",4.25277179881662,5.30330490805908,2.27212588550934,2.09186406167839,3.04452243772342,0.587786664902119,5.91350300563827,3.49650756146648,3.49650756146648,"Bristol 003B","Bristol, City of"
"BS110HB","BS11 0HB","BS",4.22683374526818,5.30330490805908,1.68639895357023,2.01490302054226,3.04452243772342,0.53062825106217,5.95064255258773,3.36729582998647,3.36729582998647,"Bristol 003B","Bristol, City of"
"BS110HD","BS11 0HD","BS",4.46014441393783,5.30330490805908,2.19722457733622,1.84054963339749,2.56494935746154,0.587786664902119,5.53338948872752,2.484906649788,2.484906649788,"Bristol 003B","Bristol, City of"
"BS110HE","BS11 0HE","BS",4.17592454921452,5.30330490805908,1.06471073699243,2.06686275947298,3.04452243772342,0.587786664902119,5.59471137960184,2.484906649788,2.484906649788,"Bristol 003B","Bristol, City of"
